Automatic,Gain,Control=Checked,IR,PA,(mA)=10,Red,PA,(mA)=10,IR,LED,Range,(mA)=51,Red,LED,Range,(mA)=51,ALC,+,FDM=Checked,Sample,Rate,(Hz)=100,Pulse,Width,(usec)=400,ADC,Range,(nA)=32768,FIFO,Rolls,on,Full=Checked,FIFO,Almost,Full=17,Sample,Averaging=1,IA,Gain=5,ECG,Gain=8,Sample,Rate=200,Adaptive,Filter=Checked,Notch,Freq=50/60,Cutoff,Freq=40
2/12/2020,54:33.0,1615,874,54.62510419,0,0,-124,-0.0379657,778,0.23820415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1616,869,54.31260359,21,1.312502503,-223,-0.068277025,352,0.1077736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1617,847,52.93760097,0,0,-302,-0.09246485,-236,-0.0722573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1618,880,55.0001049,19,1.187502265,-195,-0.059704125,-769,-0.235448575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1619,813,50.81259692,0,0,-150,-0.04592625,-1005,-0.307705875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1620,877,54.81260455,0,0,-277,-0.084810475,-1001,-0.306481175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1621,869,54.31260359,21,1.312502503,-344,-0.1053242,-891,-0.272801925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1622,848,53.00010109,0,0,-167,-0.051131225,-700,-0.2143225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1623,880,55.0001049,21,1.312502503,-152,-0.0465386,-511,-0.156455425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1624,815,50.93759716,0,0,-390,-0.11940825,-420,-0.1285935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1625,879,54.93760479,0,0,-35,-0.010716125,-427,-0.130736725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1626,873,54.56260407,20,1.250002384,-42,-0.01285935,-534,-0.16349745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1627,853,53.31260169,0,0,-75,-0.022963125,-688,-0.2106484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1628,884,55.25010538,20,1.250002384,131,0.040108925,-720,-0.220446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.0,1629,819,51.18759763,0,0,9,0.002755575,-689,-0.210954575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1630,885,55.3126055,0,0,-68,-0.0208199,-637,-0.195033475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1631,872,54.50010395,19,1.187502265,432,0.1322676,-574,-0.17574445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1632,856,53.50010204,0,0,752,0.2302436,-506,-0.15492455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1633,887,55.43760574,19,1.187502265,385,0.117877375,-448,-0.1371664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1634,825,51.56259835,0,0,317,0.097057475,-411,-0.125837925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1635,889,55.56260598,0,0,475,0.145433125,-393,-0.120326775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1636,880,55.0001049,20,1.250002384,379,0.116040325,-386,-0.11818355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1637,863,53.93760288,0,0,500,0.1530875,-377,-0.115427975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1638,895,55.93760669,20,1.250002384,907,0.277700725,-357,-0.109304475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1639,831,51.93759906,0,0,828,0.2535129,-322,-0.09858835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1640,895,55.93760669,0,0,570,0.17451975,-278,-0.08511665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1641,886,55.37510562,20,1.250002384,881,0.269740175,-238,-0.07286965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1642,868,54.25010347,0,0,774,0.23697945,-213,-0.065215275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1643,899,56.18760717,20,1.250002384,462,0.14145285,-210,-0.06429675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1644,834,52.12509942,0,0,506,0.15492455,-218,-0.06674615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1645,895,55.93760669,0,0,212,0.0649091,-218,-0.06674615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1646,883,55.18760526,21,1.312502503,148,0.0453139,-204,-0.0624597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1647,868,54.25010347,0,0,352,0.1077736,-173,-0.052968275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1648,899,56.18760717,20,1.250002384,18,0.00551115,-126,-0.03857805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1649,832,52.00009918,0,0,-491,-0.150331925,-67,-0.020513725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.1,1650,900,56.25010729,0,0,-370,-0.11328475,-14,-0.00428645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1651,888,55.50010586,19,1.187502265,-388,-0.1187959,31,0.009491425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1652,877,54.81260455,0,0,-485,-0.148494875,81,0.024800175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1653,906,56.625108,20,1.250002384,-760,-0.232693,137,0.041945975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1654,842,52.62510037,0,0,23,0.007042025,199,0.060928825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1655,906,56.625108,0,0,-331,-0.101343925,269,0.082361075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1656,889,55.56260598,21,1.312502503,-623,-0.190747025,338,0.10348715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1657,876,54.75010443,0,0,-544,-0.1665592,401,0.122776175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1658,906,56.625108,20,1.250002384,-311,-0.095220425,463,0.141759025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1659,842,52.62510037,0,0,-369,-0.112978575,519,0.158904825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1660,907,56.68760812,0,0,-465,-0.142371375,561,0.171764175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1661,888,55.50010586,20,1.250002384,-446,-0.13655405,592,0.1812556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1662,880,55.0001049,0,0,-156,-0.0477633,610,0.18676675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1663,910,56.87510848,19,1.187502265,-430,-0.13165525,612,0.1873791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1664,847,52.93760097,0,0,-516,-0.1579863,601,0.184011175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1665,908,56.75010824,0,0,-39,-0.011940825,572,0.1751321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1666,892,55.75010633,19,1.187502265,-305,-0.093383375,519,0.158904825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1667,885,55.3126055,0,0,-39,-0.011940825,315,0.096445125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1668,911,56.9376086,19,1.187502265,67,0.020513725,112,0.0342916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1669,850,53.12510133,0,0,-207,-0.063378225,-47,-0.014390225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1670,913,57.06260884,0,0,-167,-0.051131225,-174,-0.05327445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1671,890,55.6251061,19,1.187502265,-58,-0.01775815,-214,-0.06552145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1672,887,55.43760574,0,0,-43,-0.013165525,-235,-0.071951125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1673,914,57.12510896,18,1.125002146,40,0.012247,-267,-0.081748725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.2,1674,853,53.31260169,0,0,-237,-0.072563475,-262,-0.08021785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1675,916,57.2501092,0,0,153,0.046844775,-303,-0.092771025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1676,892,55.75010633,18,1.125002146,195,0.059704125,-353,-0.108079775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1677,888,55.50010586,0,0,-187,-0.057254725,-386,-0.11818355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1678,913,57.06260884,19,1.187502265,259,0.079299325,-407,-0.124613225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1679,852,53.25010157,0,0,139,0.042558325,-420,-0.1285935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1680,914,57.12510896,1,0.062500119,181,0.055417675,-427,-0.130736725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1681,889,55.56260598,18,1.125002146,352,0.1077736,-426,-0.13043055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1682,887,55.43760574,0,0,6,0.00183705,-418,-0.12798115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1683,912,57.00010872,17,1.062502027,33,0.010103775,-403,-0.123388525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1684,855,53.43760192,0,0,-207,-0.063378225,-375,-0.114815625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1685,917,57.31260932,2,0.125000238,75,0.022963125,-340,-0.1040995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1686,891,55.68760622,20,1.250002384,-153,-0.046844775,-310,-0.09491425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1687,891,55.68760622,0,0,-15,-0.004592625,-287,-0.087872225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1688,917,57.31260932,20,1.250002384,398,0.12185765,-263,-0.080524025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1689,860,53.75010252,0,0,24,0.0073482,-234,-0.07164495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1690,921,57.56260979,1,0.062500119,-296,-0.0906278,-206,-0.06307205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1691,889,55.56260598,17,1.062502027,-483,-0.147882525,-176,-0.0538868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1692,896,56.00010681,0,0,-64,-0.0195952,-141,-0.043170675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.3,1693,920,57.50010967,18,1.125002146,-88,-0.0269434,-106,-0.03245455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1694,864,54.000103,0,0,-373,-0.114203275,-77,-0.023575475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1695,924,57.75011015,4,0.250000477,-45,-0.013777875,-54,-0.01653345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1696,893,55.81260645,18,1.125002146,-267,-0.081748725,-34,-0.01040995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1697,897,56.06260693,0,0,-80,-0.024494,-13,-0.003980275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1698,921,57.56260979,18,1.125002146,-53,-0.016227275,10,0.00306175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1699,865,54.06260312,0,0,109,0.033373075,35,0.010716125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1700,923,57.68761003,5,0.312500596,138,0.04225215,54,0.01653345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1701,888,55.50010586,16,1.000001907,-285,-0.087259875,70,0.02143225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1702,896,56.00010681,0,0,-204,-0.0624597,83,0.025412525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1703,921,57.56260979,17,1.062502027,-85,-0.026024875,86,0.02633105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1704,868,54.25010347,0,0,-266,-0.08144255,80,0.024494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1705,925,57.81261027,4,0.250000477,-166,-0.05082505,76,0.0232693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1706,891,55.68760622,18,1.125002146,-299,-0.091546325,71,0.021738425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1707,901,56.31260741,0,0,-562,-0.17207035,58,0.01775815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1708,924,57.75011015,19,1.187502265,-467,-0.142983725,39,0.011940825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1709,869,54.31260359,0,0,-497,-0.152168975,17,0.005204975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1710,926,57.87511039,6,0.375000715,-269,-0.082361075,-6,-0.00183705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1711,886,55.37510562,17,1.062502027,172,0.0526621,-36,-0.0110223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1712,900,56.25010729,0,0,-339,-0.103793325,-69,-0.021126075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.4,1713,920,57.50010967,17,1.062502027,-956,-0.2927033,-99,-0.030311325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1714,869,54.31260359,0,0,-255,-0.078074625,-119,-0.036434825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1715,925,57.81261027,5,0.312500596,-196,-0.0600103,-128,-0.0391904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1716,885,55.3126055,17,1.062502027,-498,-0.15247515,-132,-0.0404151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1717,898,56.12510705,0,0,-176,-0.0538868,-134,-0.04102745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1718,922,57.62510991,17,1.062502027,132,0.0404151,-133,-0.040721275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1719,869,54.31260359,0,0,32,0.0097976,-130,-0.03980275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1720,926,57.87511039,5,0.312500596,640,0.195952,-127,-0.038884225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1721,886,55.37510562,15,0.937501788,1547,0.473652725,-125,-0.038271875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1722,903,56.43760765,0,0,2528,0.7740104,-121,-0.037047175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1723,925,57.81261027,18,1.125002146,3150,0.96445125,-120,-0.036741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1724,873,54.56260407,0,0,2257,0.691036975,-128,-0.0391904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1725,929,58.06261075,6,0.375000715,105,0.032148375,-146,-0.04470155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1726,885,55.3126055,17,1.062502027,-673,-0.206055775,-170,-0.05204975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1727,906,56.625108,0,0,-505,-0.154618375,-198,-0.06062265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1728,927,57.93761051,19,1.187502265,-42,-0.01285935,-222,-0.06797085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1729,877,54.81260455,0,0,-310,-0.09491425,-246,-0.07531905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1730,933,58.31261122,8,0.500000954,-833,-0.255043775,-279,-0.085422825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1731,887,55.43760574,14,0.875001669,-632,-0.1935026,-311,-0.095220425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.5,1732,916,57.2501092,0,0,-460,-0.1408405,-334,-0.10226245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1733,940,58.75011206,17,1.062502027,-523,-0.160129525,-352,-0.1077736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1734,893,55.81260645,0,0,-286,-0.08756605,-360,-0.110223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1735,948,59.25011301,7,0.437500834,-324,-0.0992007,-353,-0.108079775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1736,901,56.31260741,15,0.937501788,-597,-0.182786475,-331,-0.101343925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1737,927,57.93761051,0,0,-719,-0.220139825,-287,-0.087872225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1738,949,59.31261313,18,1.125002146,-464,-0.1420652,-210,-0.06429675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1739,900,56.25010729,0,0,-567,-0.173601225,633,0.193808775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1740,953,59.56261361,8,0.500000954,-709,-0.217078075,1368,0.4188474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1741,900,56.25010729,15,0.937501788,-670,-0.20513725,1741,0.533050675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1742,931,58.18761098,0,0,-502,-0.15369985,1675,0.512843125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1743,951,59.43761337,17,1.062502027,-408,-0.1249194,1412,0.4323191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1744,903,56.43760765,0,0,-646,-0.19778905,1134,0.34720245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1745,958,59.8751142,9,0.562501073,-218,-0.06674615,773,0.236673275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1746,908,56.75010824,15,0.937501788,-145,-0.044395375,225,0.068889375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.6,1747,936,58.50011158,0,0,-548,-0.1677839,-430,-0.13165525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1748,955,59.68761385,17,1.062502027,-497,-0.152168975,-876,-0.2682093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1749,907,56.68760812,0,0,-318,-0.09736365,-930,-0.28474275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1750,957,59.81261408,11,0.687501311,-420,-0.1285935,-734,-0.22473245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1751,903,56.43760765,15,0.937501788,-422,-0.12920585,-483,-0.147882525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1752,934,58.37511134,0,0,-161,-0.049294175,-333,-0.101956275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1753,953,59.56261361,17,1.062502027,-121,-0.037047175,-328,-0.1004254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1754,906,56.625108,0,0,-597,-0.182786475,-370,-0.11328475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1755,956,59.75011396,10,0.625001192,-264,-0.0808302,-401,-0.122776175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1756,902,56.37510753,13,0.81250155,-104,-0.0318422,-504,-0.1543122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1757,936,58.50011158,0,0,-98,-0.03000515,-593,-0.181561775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1758,953,59.56261361,18,1.125002146,142,0.04347685,-606,-0.18554205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1759,907,56.68760812,0,0,89,0.027249575,-585,-0.179112375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1760,957,59.81261408,11,0.687501311,302,0.09246485,-556,-0.1702333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1761,898,56.12510705,13,0.81250155,309,0.094608075,-534,-0.16349745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1762,936,58.50011158,0,0,309,0.094608075,-517,-0.158292475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1763,951,59.43761337,17,1.062502027,363,0.111141525,-503,-0.154006025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1764,907,56.68760812,0,0,269,0.082361075,-497,-0.152168975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1765,954,59.62511373,11,0.687501311,623,0.190747025,-501,-0.153393675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1766,896,56.00010681,13,0.81250155,558,0.17084565,-512,-0.1567616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1767,933,58.31261122,0,0,315,0.096445125,-518,-0.15859865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1768,946,59.12511277,18,1.125002146,374,0.11450945,-504,-0.1543122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1769,902,56.37510753,0,0,655,0.200544625,-463,-0.141759025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:33.7,1770,949,59.31261313,12,0.750001431,593,0.181561775,-410,-0.12553175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
